,Income,enrolled_months,education_ordinary_domain,marital_status_ordinary_domain,age,Kidhome,Teenhome,children_number,Recency,MntWines,wines_perc,MntFruits,fruits_perc,MntMeatProducts,meat_perc,MntFishProducts,fish_perc,MntSweetProducts,sweet_perc,MntGoldProds,total_spent,NumDealsPurchases,NumWebPurchases,web_perc,NumCatalogPurchases,catalog_perc,NumStorePurchases,store_perc,total_purchases,spent_per_purchase,NumWebVisitsMonth,Complain,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,total_campaigns,Response
1698,35196.0,87,2,0,36,1,0,1,68,75,24.19,12,3.87,141,45.48,43,13.87,39,12.58,187,310,6,6,50.0,1,8.33,5,41.67,12,25.83,8,0,0,0,0,0,0,0,0
1699,60230.0,81,2,3,64,0,1,1,78,520,50.63,20,1.95,367,35.74,39,3.8,81,7.89,40,1027,2,6,40.0,3,20.0,6,40.0,15,68.47,5,0,0,0,0,0,0,0,0
1700,22108.0,69,2,1,43,1,1,2,46,5,20.0,3,12.0,9,36.0,6,24.0,2,8.0,6,25,2,2,40.0,0,0.0,3,60.0,5,5.0,7,0,0,0,0,0,0,0,0
1701,44392.0,77,2,0,46,1,1,2,71,87,47.8,5,2.75,71,39.01,7,3.85,12,6.59,29,182,5,4,44.44,1,11.11,4,44.44,9,20.22,7,0,0,0,0,0,0,0,0
1702,55424.0,87,4,1,44,0,1,1,6,462,60.0,61,7.92,184,23.9,10,1.3,53,6.88,107,770,4,7,33.33,5,23.81,9,42.86,21,36.67,6,0,0,0,1,0,0,1,1
1703,17688.0,85,2,1,41,1,0,1,82,2,22.22,2,22.22,1,11.11,3,33.33,1,11.11,2,9,1,1,33.33,0,0.0,2,66.67,3,3.0,8,1,0,0,0,0,0,0,0
1704,92491.0,81,4,1,37,0,0,0,71,979,48.66,44,2.19,935,46.47,29,1.44,25,1.24,22,2012,1,7,29.17,5,20.83,12,50.0,24,83.83,3,0,1,0,0,1,1,3,1
1705,90273.0,74,2,3,29,0,0,0,32,704,37.45,129,6.86,853,45.37,120,6.38,74,3.94,111,1880,1,5,27.78,6,33.33,7,38.89,18,104.44,2,0,1,0,0,1,1,3,1
1706,82571.0,70,4,4,58,0,0,0,28,861,53.58,31,1.93,558,34.72,62,3.86,95,5.91,79,1607,0,6,25.0,5,20.83,13,54.17,24,66.96,2,0,0,0,0,0,1,1,0
1707,38513.0,73,4,3,38,1,0,1,20,172,56.21,3,0.98,115,37.58,16,5.23,0,0.0,18,306,5,6,50.0,1,8.33,5,41.67,12,25.5,8,0,0,0,0,0,0,0,1
1708,16653.0,70,3,3,41,1,0,1,10,5,8.06,7,11.29,31,50.0,15,24.19,4,6.45,7,62,3,2,33.33,1,16.67,3,50.0,6,10.33,6,0,0,0,0,0,0,0,1
1709,42586.0,88,2,0,65,1,1,2,7,194,76.98,2,0.79,56,22.22,0,0.0,0,0.0,0,252,5,4,36.36,1,9.09,6,54.55,11,22.91,8,0,0,0,0,0,0,0,1
1710,23529.0,85,0,3,55,0,1,1,67,9,26.47,7,20.59,13,38.24,3,8.82,2,5.88,20,34,1,1,25.0,1,25.0,2,50.0,4,8.5,6,0,0,0,0,0,0,0,0
1711,74881.0,83,3,0,59,1,1,2,48,505,55.49,72,7.91,270,29.67,36,3.96,27,2.97,54,910,4,9,39.13,2,8.7,12,52.17,23,39.57,5,0,0,0,0,0,0,0,0
1712,71107.0,84,2,1,69,0,1,1,61,533,47.08,10,0.88,217,19.17,198,17.49,174,15.37,195,1132,2,7,26.92,6,23.08,13,50.0,26,43.54,4,0,0,0,0,0,0,0,0
1713,46910.0,71,4,0,56,1,1,2,36,48,77.42,0,0.0,14,22.58,0,0.0,0,0.0,6,62,2,2,40.0,0,0.0,3,60.0,5,12.4,6,0,0,0,0,0,0,0,0
1714,18690.0,86,2,1,61,0,0,0,77,6,14.63,1,2.44,7,17.07,23,56.1,4,9.76,19,41,1,1,25.0,1,25.0,2,50.0,4,10.25,8,0,0,0,0,0,0,0,0
1715,37244.0,82,2,2,65,1,1,2,90,18,60.0,2,6.67,10,33.33,0,0.0,0,0.0,25,30,1,1,25.0,1,25.0,2,50.0,4,7.5,7,0,0,0,1,0,0,1,0
1716,82427.0,71,2,0,54,0,0,0,35,482,35.73,147,10.9,509,37.73,104,7.71,107,7.93,107,1349,1,3,15.0,5,25.0,12,60.0,20,67.45,1,0,0,0,0,0,1,1,0
1717,75342.0,81,1,3,62,0,1,1,38,204,37.99,97,18.06,97,18.06,21,3.91,118,21.97,26,537,1,5,29.41,2,11.76,10,58.82,17,31.59,4,0,0,0,0,0,0,0,0
1718,70044.0,84,2,2,66,0,1,1,46,1073,72.01,0,0.0,250,16.78,153,10.27,14,0.94,14,1490,4,7,31.82,10,45.45,5,22.73,22,67.73,5,0,0,0,0,0,0,0,0
1719,79146.0,70,2,3,53,1,1,2,33,245,44.71,16,2.92,223,40.69,21,3.83,43,7.85,16,548,2,8,47.06,1,5.88,8,47.06,17,32.24,6,0,0,0,0,0,0,0,0
1720,77437.0,75,2,1,57,0,0,0,70,560,51.09,21,1.92,442,40.33,29,2.65,44,4.01,29,1096,1,4,18.18,5,22.73,13,59.09,22,49.82,1,0,0,0,0,0,1,1,0
1721,54984.0,69,2,1,61,0,1,1,51,173,49.15,13,3.69,131,37.22,32,9.09,3,0.85,6,352,4,6,46.15,1,7.69,6,46.15,13,27.08,7,0,1,0,0,0,0,1,0
1722,42403.0,74,4,1,49,1,0,1,18,22,56.41,1,2.56,11,28.21,0,0.0,5,12.82,3,39,1,1,25.0,0,0.0,3,75.0,4,9.75,8,0,0,0,0,0,0,0,0
1723,55761.0,70,2,0,56,0,1,1,97,136,89.47,1,0.66,12,7.89,0,0.0,3,1.97,32,152,2,4,50.0,1,12.5,3,37.5,8,19.0,6,0,0,0,0,1,0,1,0
1724,37292.0,82,2,0,37,1,0,1,32,275,69.8,0,0.0,86,21.83,10,2.54,23,5.84,66,394,5,6,42.86,3,21.43,5,35.71,14,28.14,8,0,0,0,0,0,0,0,0
1725,45576.0,69,4,3,75,0,0,0,9,56,46.67,19,15.83,29,24.17,2,1.67,14,11.67,25,120,1,3,42.86,1,14.29,3,42.86,7,17.14,8,0,0,0,0,0,0,0,1
1726,70321.0,85,2,0,73,0,0,0,6,303,25.57,23,1.94,751,63.38,82,6.92,26,2.19,191,1185,1,6,25.0,5,20.83,13,54.17,24,49.38,4,0,0,0,0,0,0,0,1
1727,58086.0,85,4,2,51,0,1,1,80,708,91.12,7,0.9,62,7.98,0,0.0,0,0.0,15,777,2,11,52.38,3,14.29,7,33.33,21,37.0,8,0,0,0,0,0,0,0,0
1728,81795.0,88,2,1,68,0,0,0,74,324,25.04,132,10.2,693,53.55,27,2.09,118,9.12,88,1294,1,4,18.18,11,50.0,7,31.82,22,58.82,2,0,0,0,0,0,0,0,0
1729,28389.0,87,0,0,73,0,0,0,49,1,5.0,5,25.0,3,15.0,7,35.0,4,20.0,8,20,1,1,33.33,0,0.0,2,66.67,3,6.67,7,0,0,0,0,0,0,0,0
1730,66835.0,77,3,1,74,0,0,0,21,620,69.51,26,2.91,195,21.86,34,3.81,17,1.91,141,892,1,6,26.09,4,17.39,13,56.52,23,38.78,2,0,0,0,0,0,0,0,0
1731,69901.0,81,2,2,51,0,1,1,95,312,42.56,21,2.86,206,28.1,102,13.92,92,12.55,149,733,3,7,35.0,3,15.0,10,50.0,20,36.65,5,0,0,0,0,0,0,0,0
1732,80360.0,83,4,1,71,0,0,0,56,1493,68.24,86,3.93,454,20.75,112,5.12,43,1.97,43,2188,2,4,30.77,4,30.77,5,38.46,13,168.31,2,0,1,0,0,1,1,3,0
1733,63342.0,88,4,0,59,0,1,1,48,918,85.0,21,1.94,118,10.93,13,1.2,10,0.93,21,1080,3,8,50.0,3,18.75,5,31.25,16,67.5,6,0,0,0,0,1,0,1,1
1734,44989.0,89,2,1,46,0,1,1,26,98,37.26,0,0.0,106,40.3,49,18.63,10,3.8,106,263,5,5,45.45,1,9.09,5,45.45,11,23.91,6,0,0,0,0,0,0,0,0
1735,31859.0,72,1,3,40,1,0,1,3,3,8.11,4,10.81,7,18.92,15,40.54,8,21.62,11,37,1,1,25.0,0,0.0,3,75.0,4,9.25,7,0,0,0,0,0,0,0,0
1736,51569.0,84,4,4,71,0,1,1,39,380,87.76,0,0.0,47,10.85,6,1.39,0,0.0,34,433,4,7,46.67,1,6.67,7,46.67,15,28.87,8,0,0,0,0,1,0,1,1
1737,30372.0,86,2,4,49,1,1,2,33,15,40.54,0,0.0,12,32.43,7,18.92,3,8.11,7,37,3,2,40.0,0,0.0,3,60.0,5,7.4,7,0,0,0,0,0,0,0,0
1738,16014.0,83,0,3,41,1,1,2,42,3,9.68,9,29.03,4,12.9,7,22.58,8,25.81,7,31,4,1,16.67,1,16.67,4,66.67,6,5.17,3,0,0,0,0,0,0,0,0
1739,41120.0,75,2,1,52,1,1,2,80,24,42.11,2,3.51,23,40.35,0,0.0,8,14.04,24,57,3,2,33.33,1,16.67,3,50.0,6,9.5,6,0,0,0,0,0,0,0,0
1740,39763.0,78,3,3,49,1,0,1,9,80,52.98,1,0.66,60,39.74,4,2.65,6,3.97,16,151,2,5,62.5,1,12.5,2,25.0,8,18.88,9,0,0,0,0,0,0,0,1
1741,38725.0,69,4,1,65,1,1,2,52,31,77.5,0,0.0,6,15.0,2,5.0,1,2.5,5,40,2,1,20.0,0,0.0,4,80.0,5,8.0,4,0,0,0,0,0,0,0,0
1742,77981.0,81,2,1,48,1,0,1,78,138,22.85,120,19.87,204,33.77,16,2.65,126,20.86,60,604,3,7,38.89,4,22.22,7,38.89,18,33.56,5,0,0,0,0,0,0,0,0
1743,62905.0,77,1,1,56,0,1,1,68,166,29.48,75,13.32,96,17.05,119,21.14,107,19.01,59,563,3,7,41.18,2,11.76,8,47.06,17,33.12,4,0,0,0,0,0,0,0,0
1744,13533.0,83,1,2,41,1,0,1,45,12,38.71,3,9.68,8,25.81,8,25.81,0,0.0,17,31,2,2,40.0,0,0.0,3,60.0,5,6.2,7,0,0,0,0,0,0,0,0
1745,59481.0,76,2,0,45,0,1,1,47,178,44.17,3,0.74,85,21.09,71,17.62,66,16.38,58,403,2,3,21.43,3,21.43,8,57.14,14,28.79,2,0,0,0,0,0,0,0,0
1746,72117.0,78,2,1,43,0,1,1,34,707,69.11,20,1.96,171,16.72,65,6.35,60,5.87,50,1023,1,9,36.0,7,28.0,9,36.0,25,40.92,5,0,0,0,0,0,0,0,0
1747,21955.0,77,1,1,34,1,0,1,81,5,11.36,1,2.27,7,15.91,17,38.64,14,31.82,11,44,2,2,33.33,1,16.67,3,50.0,6,7.33,6,0,0,0,0,0,0,0,0
1748,67131.0,83,2,1,64,0,1,1,72,465,50.88,71,7.77,250,27.35,93,10.18,35,3.83,62,914,3,9,39.13,2,8.7,12,52.17,23,39.74,6,0,0,0,0,0,0,0,0
1749,36802.0,68,4,3,40,1,0,1,23,16,84.21,1,5.26,2,10.53,0,0.0,0,0.0,1,19,1,1,25.0,0,0.0,3,75.0,4,4.75,5,0,0,0,0,0,0,0,0
1750,71853.0,81,2,0,38,0,0,0,29,358,32.05,108,9.67,413,36.97,141,12.62,97,8.68,32,1117,1,2,12.5,8,50.0,6,37.5,16,69.81,1,0,0,0,0,0,0,0,0
1751,28249.0,68,0,1,59,0,0,0,80,1,3.03,9,27.27,7,21.21,2,6.06,14,42.42,10,33,1,2,40.0,0,0.0,3,60.0,5,6.6,6,0,0,0,0,0,0,0,0
1752,47808.0,76,3,1,45,0,1,1,30,123,80.92,1,0.66,26,17.11,2,1.32,0,0.0,72,152,2,3,37.5,2,25.0,3,37.5,8,19.0,7,0,0,0,1,0,0,1,0
1753,25509.0,89,4,2,46,1,0,1,15,40,44.44,3,3.33,30,33.33,10,11.11,7,7.78,11,90,3,3,50.0,0,0.0,3,50.0,6,15.0,9,0,0,0,0,0,0,0,1
1754,51012.0,82,4,1,74,0,0,0,86,102,55.14,9,4.86,63,34.05,2,1.08,9,4.86,24,185,1,4,44.44,1,11.11,4,44.44,9,20.56,6,0,0,0,0,0,0,0,0
1755,70596.0,88,2,3,35,0,0,0,68,347,36.84,44,4.67,534,56.69,17,1.8,0,0.0,26,942,1,3,15.0,5,25.0,12,60.0,20,47.1,2,0,0,0,0,0,0,0,0
1756,85431.0,80,4,0,68,0,0,0,54,376,33.81,53,4.77,462,41.55,168,15.11,53,4.77,53,1112,1,2,12.5,7,43.75,7,43.75,16,69.5,0,0,0,0,0,0,0,0,0
1757,42664.0,71,2,1,53,0,1,1,44,21,87.5,0,0.0,3,12.5,0,0.0,0,0.0,0,24,1,1,25.0,0,0.0,3,75.0,4,6.0,6,0,0,0,0,0,0,0,0
1758,42586.0,88,2,0,65,1,1,2,7,194,76.98,2,0.79,56,22.22,0,0.0,0,0.0,0,252,5,4,36.36,1,9.09,6,54.55,11,22.91,8,0,0,0,0,0,0,0,1
1759,29760.0,90,2,3,35,1,0,1,87,64,43.24,4,2.7,68,45.95,7,4.73,5,3.38,17,148,4,3,37.5,1,12.5,4,50.0,8,18.5,8,0,0,0,0,0,0,0,0
1760,28973.0,88,4,1,43,0,0,0,59,206,80.16,0,0.0,46,17.9,3,1.17,2,0.78,12,257,2,5,45.45,1,9.09,5,45.45,11,23.36,8,0,0,0,0,0,0,0,0
1761,39435.0,78,4,0,47,1,0,1,16,71,79.78,0,0.0,18,20.22,0,0.0,0,0.0,13,89,1,3,50.0,1,16.67,2,33.33,6,14.83,7,0,0,0,0,0,0,0,0
1762,65370.0,78,1,1,36,0,0,0,1,71,16.44,22,5.09,112,25.93,138,31.94,89,20.6,29,432,1,2,11.11,3,16.67,13,72.22,18,24.0,1,0,0,0,0,0,0,0,0
1763,20194.0,86,0,3,41,1,0,1,64,0,0.0,4,12.5,7,21.88,11,34.38,10,31.25,15,32,2,2,40.0,0,0.0,3,60.0,5,6.4,6,0,0,0,0,0,0,0,0
1764,42473.0,72,4,3,44,1,1,2,72,93,78.15,1,0.84,21,17.65,0,0.0,4,3.36,25,119,3,2,28.57,1,14.29,4,57.14,7,17.0,5,0,0,0,0,0,0,0,0
1765,64590.0,88,2,1,52,0,0,0,98,920,70.34,138,10.55,168,12.84,36,2.75,46,3.52,30,1308,1,9,39.13,4,17.39,10,43.48,23,56.87,6,0,0,0,0,0,0,0,0
1766,71232.0,75,2,0,61,0,1,1,91,653,72.56,17,1.89,170,18.89,34,3.78,26,2.89,17,900,2,11,47.83,2,8.7,10,43.48,23,39.13,7,0,0,0,0,0,0,0,0
1767,34600.0,85,2,0,49,1,1,2,8,199,65.68,33,10.89,60,19.8,8,2.64,3,0.99,15,303,5,5,41.67,2,16.67,5,41.67,12,25.25,8,0,0,0,0,0,0,0,1
1768,46904.0,87,2,3,53,1,1,2,20,153,68.92,4,1.8,56,25.23,0,0.0,9,4.05,31,222,4,5,50.0,1,10.0,4,40.0,10,22.2,8,0,0,0,0,0,0,0,0
1769,49094.0,89,2,1,47,0,1,1,6,376,86.84,0,0.0,38,8.78,11,2.54,8,1.85,69,433,5,6,40.0,3,20.0,6,40.0,15,28.87,6,0,0,0,0,0,0,0,0
1770,36075.0,74,2,0,37,1,0,1,54,46,51.69,0,0.0,30,33.71,12,13.48,1,1.12,30,89,1,2,33.33,0,0.0,4,66.67,6,14.83,6,0,0,0,0,0,0,0,0
1771,60839.0,90,1,0,41,1,1,2,72,600,53.48,21,1.87,128,11.41,223,19.88,150,13.37,128,1122,13,2,12.5,2,12.5,12,75.0,16,70.12,8,0,0,0,0,0,0,0,0
1772,77298.0,75,2,0,41,0,1,1,46,425,47.75,115,12.92,292,32.81,23,2.58,35,3.93,79,890,1,6,26.09,6,26.09,11,47.83,23,38.7,3,0,0,0,0,0,0,0,0
1773,34026.0,78,2,0,70,1,1,2,11,18,30.51,6,10.17,15,25.42,12,20.34,8,13.56,17,59,3,2,33.33,1,16.67,3,50.0,6,9.83,5,0,0,0,0,0,0,0,0
1774,48918.0,70,4,3,57,1,1,2,21,52,85.25,0,0.0,9,14.75,0,0.0,0,0.0,1,61,2,1,20.0,0,0.0,4,80.0,5,12.2,4,0,0,0,0,0,0,0,0
1775,82122.0,78,1,0,58,0,0,0,89,734,57.25,22,1.72,350,27.3,151,11.78,25,1.95,100,1282,1,3,12.0,9,36.0,13,52.0,25,51.28,1,0,0,0,0,0,1,1,0
1776,37697.0,72,2,3,44,1,0,1,82,34,44.74,6,7.89,21,27.63,11,14.47,4,5.26,8,76,1,2,33.33,1,16.67,3,50.0,6,12.67,6,0,0,0,0,0,0,0,0
1777,34074.0,79,2,0,68,1,1,2,69,135,71.81,1,0.53,41,21.81,10,5.32,1,0.53,67,188,5,3,33.33,3,33.33,3,33.33,9,20.89,6,0,0,0,1,0,0,1,0
1778,28520.0,80,3,1,60,1,1,2,55,11,47.83,0,0.0,10,43.48,0,0.0,2,8.7,20,23,1,1,25.0,1,25.0,2,50.0,4,5.75,6,0,0,0,0,0,0,0,0
1779,62535.0,76,2,3,65,0,1,1,13,163,47.11,48,13.87,90,26.01,0,0.0,45,13.01,52,346,1,3,23.08,2,15.38,8,61.54,13,26.62,3,0,0,0,0,0,0,0,0
1780,36273.0,70,3,3,43,1,0,1,80,29,43.28,3,4.48,30,44.78,3,4.48,2,2.99,9,67,2,3,50.0,0,0.0,3,50.0,6,11.17,6,0,0,0,0,0,0,0,0
1781,63404.0,68,2,0,56,0,2,2,97,734,82.94,26,2.94,70,7.91,11,1.24,44,4.97,17,885,2,6,46.15,3,23.08,4,30.77,13,68.08,4,0,1,0,0,0,0,1,0
1782,75774.0,69,1,0,39,1,0,1,27,340,44.33,21,2.74,134,17.47,258,33.64,14,1.83,56,767,1,7,35.0,5,25.0,8,40.0,20,38.35,4,0,0,0,0,0,0,0,0
1783,78416.0,68,2,0,44,0,1,1,99,453,45.48,38,3.82,279,28.01,188,18.88,38,3.82,183,996,2,7,29.17,7,29.17,10,41.67,24,41.5,3,0,0,0,0,0,0,0,0
1784,75702.0,88,2,0,46,0,1,1,87,1073,56.95,0,0.0,629,33.39,145,7.7,37,1.96,37,1884,1,10,35.71,5,17.86,13,46.43,28,67.29,6,0,0,0,0,0,1,1,0
1785,59385.0,82,3,0,69,1,1,2,85,135,90.6,0,0.0,10,6.71,0,0.0,4,2.68,36,149,2,3,37.5,1,12.5,4,50.0,8,18.62,5,0,0,0,0,0,0,0,0
1786,37070.0,83,2,3,54,1,1,2,30,231,58.63,7,1.78,137,34.77,4,1.02,15,3.81,39,394,9,5,35.71,1,7.14,8,57.14,14,28.14,7,0,0,0,0,0,0,0,1
1787,44689.0,73,2,1,69,1,1,2,82,18,78.26,0,0.0,5,21.74,0,0.0,0,0.0,11,23,2,1,25.0,1,25.0,2,50.0,4,5.75,7,0,0,0,1,0,0,1,0
1788,53977.0,80,2,0,62,0,1,1,21,620,75.15,16,1.94,165,20.0,0,0.0,24,2.91,82,825,5,5,22.73,5,22.73,12,54.55,22,37.5,5,0,0,0,0,0,0,0,0
1789,7144.0,74,4,3,54,0,2,2,92,81,64.8,4,3.2,33,26.4,5,4.0,2,1.6,291,125,0,23,92.0,1,4.0,1,4.0,25,5.0,0,0,0,0,0,0,0,0,0
1790,18701.0,80,2,3,56,1,1,2,95,12,35.29,4,11.76,2,5.88,10,29.41,6,17.65,10,34,4,2,33.33,0,0.0,4,66.67,6,5.67,5,0,0,0,0,0,0,0,0
1791,90369.0,70,2,1,64,0,0,0,2,292,18.59,51,3.25,981,62.44,224,14.26,23,1.46,17,1571,1,4,25.0,6,37.5,6,37.5,16,98.19,1,0,0,0,0,0,0,0,1
1792,63159.0,87,4,3,46,0,0,0,74,965,54.83,34,1.93,586,33.3,89,5.06,86,4.89,37,1760,1,3,18.75,5,31.25,8,50.0,16,110.0,3,0,0,0,1,0,0,1,0
1793,37758.0,88,2,0,54,1,1,2,49,27,69.23,2,5.13,10,25.64,0,0.0,0,0.0,1,39,2,1,25.0,0,0.0,3,75.0,4,9.75,8,0,0,0,0,0,0,0,0
1794,46757.0,87,4,3,57,0,1,1,71,777,76.1,30,2.94,163,15.96,0,0.0,51,5.0,122,1021,6,4,26.67,4,26.67,7,46.67,15,68.07,9,0,0,0,0,0,0,0,0
1795,79734.0,68,3,1,51,0,0,0,72,572,63.77,8,0.89,232,25.86,23,2.56,62,6.91,17,897,1,4,30.77,3,23.08,6,46.15,13,69.0,1,0,1,0,0,0,0,1,0
1796,63207.0,85,2,0,28,0,0,0,68,438,30.59,169,11.8,565,39.46,91,6.35,169,11.8,70,1432,1,2,18.18,3,27.27,6,54.55,11,130.18,7,0,1,0,0,0,0,1,0
1797,72071.0,84,2,2,66,0,1,1,4,531,44.7,69,5.81,300,25.25,150,12.63,138,11.62,150,1188,3,5,29.41,4,23.53,8,47.06,17,69.88,2,0,0,0,0,0,0,0,0
1798,21840.0,79,4,0,37,1,0,1,80,17,65.38,0,0.0,9,34.62,0,0.0,0,0.0,1,26,1,1,25.0,0,0.0,3,75.0,4,6.5,9,0,0,0,0,0,0,0,0
1799,58582.0,77,1,0,38,0,1,1,15,402,55.76,35,4.85,106,14.7,101,14.01,77,10.68,42,721,2,9,45.0,2,10.0,9,45.0,20,36.05,5,0,0,0,0,1,0,1,0
1800,72282.0,79,2,3,69,0,0,0,70,503,42.7,27,2.29,419,35.57,90,7.64,139,11.8,153,1178,1,5,23.81,7,33.33,9,42.86,21,56.1,7,0,0,0,0,0,0,0,1
1801,50387.0,78,2,1,64,0,2,2,91,369,75.15,9,1.83,87,17.72,12,2.44,14,2.85,34,491,3,6,37.5,2,12.5,8,50.0,16,30.69,5,0,0,0,0,0,0,0,0
1802,32583.0,68,4,0,59,1,1,2,10,5,62.5,0,0.0,3,37.5,0,0.0,0,0.0,1,8,1,1,33.33,0,0.0,2,66.67,3,2.67,7,0,0,0,0,0,0,0,0
1803,62568.0,70,2,0,58,0,1,1,99,362,40.58,17,1.91,398,44.62,80,8.97,35,3.92,61,892,3,5,38.46,3,23.08,5,38.46,13,68.62,4,0,1,0,0,0,0,1,0
1804,44635.0,76,3,2,49,1,1,2,25,56,86.15,0,0.0,9,13.85,0,0.0,0,0.0,3,65,2,2,40.0,0,0.0,3,60.0,5,13.0,7,0,0,0,0,0,0,0,0
1805,33316.0,76,3,3,49,1,1,2,34,79,66.39,1,0.84,31,26.05,4,3.36,4,3.36,12,119,3,2,28.57,1,14.29,4,57.14,7,17.0,6,0,0,0,0,0,0,0,0
1806,63967.0,78,2,1,52,0,1,1,57,387,53.75,84,11.67,141,19.58,73,10.14,35,4.86,162,720,3,4,20.0,4,20.0,12,60.0,20,36.0,2,0,0,0,0,0,0,0,0
1807,52513.0,89,1,0,42,0,0,0,84,367,40.02,17,1.85,241,26.28,104,11.34,188,20.5,232,917,2,9,39.13,5,21.74,9,39.13,23,39.87,7,0,0,0,0,0,0,0,0
1808,25293.0,77,2,1,51,1,0,1,51,15,53.57,0,0.0,11,39.29,0,0.0,2,7.14,9,28,1,1,25.0,1,25.0,2,50.0,4,7.0,8,0,0,0,0,0,0,0,0
1809,54111.0,78,4,4,55,0,1,1,97,267,78.99,6,1.78,54,15.98,8,2.37,3,0.89,50,338,2,5,38.46,2,15.38,6,46.15,13,26.0,5,0,0,0,0,0,0,0,0
1810,78394.0,84,2,0,34,0,0,0,13,298,23.61,27,2.14,697,55.23,216,17.12,24,1.9,166,1262,1,4,26.67,6,40.0,5,33.33,15,84.13,2,0,0,0,0,0,0,0,1
1811,80739.0,81,3,1,62,0,0,0,92,674,43.74,92,5.97,736,47.76,39,2.53,0,0.0,92,1541,1,3,13.04,11,47.83,9,39.13,23,67.0,1,0,0,0,0,0,0,0,0
1812,22669.0,81,3,0,45,1,0,1,30,16,12.8,14,11.2,36,28.8,37,29.6,22,17.6,48,125,3,4,57.14,1,14.29,2,28.57,7,17.86,9,0,0,0,0,0,0,0,1
1813,29236.0,76,2,3,33,1,0,1,30,37,41.11,4,4.44,24,26.67,16,17.78,9,10.0,9,90,2,4,57.14,0,0.0,3,42.86,7,12.86,9,0,0,0,0,0,0,0,0
1814,44911.0,83,2,0,61,0,1,1,11,159,86.41,0,0.0,22,11.96,2,1.09,1,0.54,31,184,3,4,44.44,1,11.11,4,44.44,9,20.44,7,0,0,0,0,0,0,0,0
1815,54693.0,84,4,1,58,0,1,1,72,686,76.73,17,1.9,142,15.88,23,2.57,26,2.91,35,894,8,6,26.09,4,17.39,13,56.52,23,38.87,6,0,0,0,0,0,0,0,0
1816,48186.0,71,2,0,46,1,0,1,39,97,52.43,3,1.62,66,35.68,12,6.49,7,3.78,34,185,3,4,44.44,1,11.11,4,44.44,9,20.56,7,0,0,0,0,0,0,0,0
1817,54809.0,77,2,1,43,1,1,2,0,63,41.45,6,3.95,57,37.5,13,8.55,13,8.55,22,152,4,2,25.0,1,12.5,5,62.5,8,19.0,4,0,0,0,0,0,0,0,1
1818,41580.0,86,2,0,42,1,1,2,15,56,62.92,5,5.62,24,26.97,4,4.49,0,0.0,3,89,3,2,33.33,1,16.67,3,50.0,6,14.83,5,0,0,0,0,0,0,0,0
1819,80336.0,77,4,1,50,0,0,0,12,209,21.2,19,1.93,456,46.25,160,16.23,142,14.4,66,986,1,2,8.33,9,37.5,13,54.17,24,41.08,1,0,0,0,0,0,0,0,0
1820,47743.0,83,2,1,63,0,1,1,56,198,77.65,2,0.78,43,16.86,0,0.0,12,4.71,20,255,3,4,36.36,1,9.09,6,54.55,11,23.18,6,0,0,0,0,1,0,1,0
1821,62972.0,90,1,1,65,0,1,1,39,313,79.24,15,3.8,47,11.9,20,5.06,0,0.0,192,395,2,7,50.0,4,28.57,3,21.43,14,28.21,6,0,0,0,0,0,0,0,0
1822,57333.0,89,4,2,66,0,1,1,55,941,63.32,14,0.94,397,26.72,76,5.11,58,3.9,176,1486,11,8,36.36,5,22.73,9,40.91,22,67.55,6,0,0,0,0,0,0,0,1
1823,32313.0,84,4,0,38,1,0,1,60,86,56.58,4,2.63,56,36.84,2,1.32,4,2.63,7,152,3,4,50.0,0,0.0,4,50.0,8,19.0,9,0,0,0,0,0,0,0,0
1824,84953.0,80,3,4,67,0,0,0,73,167,17.54,48,5.04,602,63.24,63,6.62,72,7.56,72,952,1,3,17.65,10,58.82,4,23.53,17,56.0,2,0,1,0,0,1,1,3,1
1825,27071.0,70,3,2,52,1,0,1,90,8,25.0,3,9.38,19,59.38,0,0.0,2,6.25,3,32,2,2,40.0,0,0.0,3,60.0,5,6.4,6,0,0,0,0,0,0,0,0
1826,68148.0,78,3,0,63,0,0,0,86,389,40.65,66,6.9,408,42.63,37,3.87,57,5.96,85,957,1,4,28.57,4,28.57,6,42.86,14,68.36,2,0,0,0,0,0,0,0,0
1827,65735.0,74,3,0,55,1,1,2,37,239,62.24,7,1.82,119,30.99,4,1.04,15,3.91,11,384,5,6,42.86,2,14.29,6,42.86,14,27.43,7,0,0,0,0,0,0,0,0
1828,86836.0,89,4,1,45,0,0,0,7,179,36.23,21,4.25,273,55.26,0,0.0,21,4.25,63,494,1,6,27.27,10,45.45,6,27.27,22,22.45,5,0,1,0,1,0,1,3,1
1829,4023.0,68,4,1,57,1,1,2,29,5,62.5,0,0.0,1,12.5,1,12.5,1,12.5,1,8,15,0,0.0,0,0.0,0,0.0,0,0.0,19,0,0,0,0,0,0,0,0
1830,30093.0,79,2,1,30,0,0,0,19,2,3.77,6,11.32,28,52.83,13,24.53,4,7.55,16,53,1,2,40.0,0,0.0,3,60.0,5,10.6,7,0,0,0,0,0,0,0,0
1831,57705.0,73,4,1,54,0,1,1,14,383,85.87,0,0.0,53,11.88,6,1.35,4,0.9,40,446,3,8,53.33,1,6.67,6,40.0,15,29.73,6,0,0,0,0,0,0,0,0
